filename,caption
8734.png,"['কুয়াশাছন্ন দিনে একটা ট্রেন লাইনের পাশে একজন লোক চাদর গায়ে দাঁড়িয়ে আছে।', 'রেললাইনের পাশে একজন মানুষ আছে।']"
8735.png,"['একটা বাচ্চা ছেলে একটা টায়ার হাতে নিয়ে বসে আছে।', 'একটি শিশু আছে।']"
8736.png,"['একটা ফলের দোকানে একজন লোক হাঁসি মুখে বসে আছে।', 'ফলের দোকানে একজন পুরুষ বসে আছে।']"
8737.png,"['একজন মহিলা বোতল দিয়ে পানি খাচ্ছে।', 'একজন নারী পানি খাচ্ছে।']"
8738.png,"['দুইজন লোক দুইটা ঘোড়ার পিঠে চড়ে আছে আর দুইজন লোক দাঁড়িয়ে তা দেখছে।', 'কয়েকজন মানুষ ও ঘোড়া আছে।']"
8739.png,"['সাদা টিশার্ট পরে একটা বাচ্চা ছেলে মুখে হাত দিয়ে দাঁড়িয়ে আছে।', 'একটি শিশু আছে।']"
8740.png,"['দুইটা ছোট ছেলে সমুদ্রের পানিতে একটা টায়ারের উপরে বসে।', 'পানির উপর দুইজন মানুষ আছে।']"
8741.png,"['দুইজন শ্রমিক মাথায় বালুর ঝুড়ি নিয়ে সেই বালু ফেলছে।', 'দুইজন পুরুষ আছে।']"
8742.png,"['বোরকা পরা দুইজন মহিলা হাতে আর কাখে মাটির হাড়ি নিয়ে হেঁটে যাচ্ছে।', 'দুইজন মানুষ হেঁটে যাচ্ছে।']"
8743.png,"['নদীর পাড়ে দাঁড়িয়ে বিভিন্ন লোক বিভিন্ন কাজ করছে।', 'ছয়জন মানুষ আছে।']"
8744.png,"['দুইপাশে সবুজ গাছ আর মাঝখানের রাস্তা দিয়ে একজন বৃদ্ধ লোক হেঁটে হাচ্ছে আর একজন ছেলে গরু নিয়ে হেঁটে যাচ্ছে।', 'দুইজন মানুষ আছে।']"
8745.png,"['একজন ছেলে দোলনায় দুলছে আর দুইজন ছেলে দুইপাশে গাছের পাশে দাঁড়িয়ে আছে।', 'তিনটি শিশু আছে।']"
8746.png,"['একজন লোক ধুপ হাতে নিয়ে দাঁড়িয়ে আছে আর কয়েকজন মহিলা পুরুষ বসে আছে।', 'একজন মানুষ দাড়িয়ে আছে। কয়েকজন মানুষ বসে আছে।']"
8747.png,"['সূর্যাস্তের সময় একজন লোক দুইটা গাছের মাঝখানে দাঁড়িয়ে আছে।', 'একজন মানুষ দাড়িয়ে আছে।']"
8748.png,"['একটা ফুটওভার ব্রিজে একজন লোক দাঁড়িয়ে সিগারেট টানছে আর একজন লোক দাঁড়িয়ে আছে। ', 'কয়েকজন মানুষ দেখা যাচ্ছে।']"
8749.png,"['একটা দোলনায় দুইজন ছেলে ঘুমিয়ে আছে।', 'দুইটি শিশু শুয়ে আছে।']"
8750.png,"['তিনজন লোক মিলে একটা মাছ ধরার জাল বুনছে।', 'তিনজন মানুষ আছে।']"
8751.png,"['বেগুনী জামা পরা একটা ছোট মেয়ে গাছের পিছনে দাঁড়িয়ে উকি দিয়ে তাকিয়ে আছে।', 'একটি শিশু গাছের আড়ালে দাড়িয়ে আছে।']"
8752.png,"['বোরকা পরা একজন মহিলা রাস্তা দিয়ে হেঁটে যাচ্ছে।', 'একজন নারী হেঁটে যাচ্ছে।']"
8753.png,"['একজন লোক একটা কাচের গ্লাস পরিষ্কার করছে।', 'একজন মানুষকে আবছা দেখা যাচ্ছে।']"
8754.png,"['সমুদ্রের পাড় ধরে একজন লোক একটা ঘোড়ার পিঠে চড়ে বসে আছে।', 'ঘোড়ায় একজন পুরুষ আছে। পাশ দিয়ে একজন পুরুষ হেঁটে আসছে।']"
8755.png,"['একটা খরগোশ একটা ক্যামেরার লেন্সের সামনে দাঁড়িয়ে আছে।', 'একটি খরগোশ আছে।']"
8756.png,"['একটা ইটের ভাটায় চারজন শ্রমিক কাজ করছে।', 'চারজন মানুষ আছে।']"
8757.png,"['নদীতে একজন মাঝি বৈঠা হাতে নৌকা বাইচে।', 'একজন মানুষ একটি নৌকা চালাচ্ছে। দূরে ঘর ও পাহাড় দেখা যাচ্ছে।']"
8758.png,"['একজন মহিলা একজন পুরুষ ও কয়েকজন বাচ্চা মিলে একটা ইট ভাটায় বালুতে বসে কাজ করছে।', 'একজন নারী ও কয়েকটি শিশু আছে।']"
8759.png,"['একজন লোক নদীর পাড়ে দাঁড়িয়ে জাল পরিষ্কার করছে আর পাড় দিয়ে আরেকজন লোক মাথায় লাকড়ি বহন করে নিয়ে যাচ্ছে।', 'দুইজন মানুষ আছে।']"
8760.png,"['হাতে মুখে রঙ মাখা একটা মেয়ে চেহারায় রঙ মাখা একজন মহিলার চোখ ধরে আছে।', 'দুইজন নারী মুখে রঙ মেখে আছে।']"
